Predio;I.D. Faena;N° Orden;Cultivo;Fecha;Codigo Producto;Nombre Producto;Ing Activo;N° Autorización SAG;Tratamiento;Cantidad;U. Med.;Moja. Lts x Ha;Tipo Dosis;Dosis;Ha. Aplica;T.Cantidad Ha. Aplica;R.Aplica Calculado;Real Aplicado;Cobertura;N° Aplica Periodo.;Nº aplica etiqueta;Clasifica;Cod Cuartel;Cuartel / Potrero;Total Ha.;Fecha Inicio Aplica;Hr. Inicio;Fecha Term. Aplica;Hr. Término;Hr. Reingre;Carencia;Dias Carencias PPPL;Plazo Seguridad;Concentración;Adjunto Productos;Estado;Faena;Labor;Clima;Viento;Temp.;Responsable (Aplicaciones);Dosificador (Aplicaciones);Verificador Técnico (Aplicaciones);Aplicador;Aplicador 2;Observaciones;Usuario Login;Total Producto;Maquinarias;Total Maqui;Maq Cod/GPS;Tot.Maq c/GPS;Tot Orden Aplica;Cantidad Periodo;Tipo Envase;Cantidad Envases;N° Lote Envase
78.797;1428;18/1/2026;EEII;EEII 1;3 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 111,00;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.796;1428;18/1/2026;EEII;EEII 1;2 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 111,00;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.795;1428;18/1/2026;EEII;EEII 2;17 - Ha:3.430, Pl:7544;Uva;3,43;APLICACIONES;FERTILIZACION;0;0;Total;$ 69,00;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.794;1428;18/1/2026;EEII;EEII 2;16 - Ha:4.900, Pl:8160;Uva;4,9;APLICACIONES;FERTILIZACION;0;0;Total;$ 98,00;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.793;1428;18/1/2026;EEII;EEII 1;1 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 112,80;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.752;1422;18/1/2026;EEII;EEII 1;8 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 105,00;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.751;1422;18/1/2026;EEII;EEII 1;7 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 106,50;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.750;1422;18/1/2026;EEII;EEII 1;6 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 105,00;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.749;1422;18/1/2026;EEII;EEII 1;5 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 105,00;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.748;1422;18/1/2026;EEII;EEII 2;21 - Ha:3.190, Pl:5211;Uva;3,19;APLICACIONES;FERTILIZACION;0;0;Total;$ 60,00;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.747;1422;18/1/2026;EEII;EEII 2;19 - Ha:3.590, Pl:5867;Uva;3,59;APLICACIONES;FERTILIZACION;0;0;Total;$ 68,00;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.746;1422;18/1/2026;EEII;EEII 2;15 - Ha:3.440, Pl:5619;Uva;3,44;APLICACIONES;FERTILIZACION;0;0;Total;$ 65,00;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.745;1422;18/1/2026;EEII;EEII 2;14 - Ha:2.280, Pl:3726;Uva;2,28;APLICACIONES;FERTILIZACION;0;0;Total;$ 43,00;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.744;1421;18/1/2026;EEII;EEII 2;20 - Ha:4.680, Pl:7659;Uva;4,68;APLICACIONES;FERTILIZACION;0;0;Total;$ 127,60;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.743;1421;18/1/2026;EEII;EEII 2;18 - Ha:2.120, Pl:3460;Uva;2,12;APLICACIONES;FERTILIZACION;0;0;Total;$ 58,00;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.706;1408;18/1/2026;EEII;EEII 1;9 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 164,00;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.705;1408;18/1/2026;EEII;EEII 1;12 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 164,00;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.704;1408;18/1/2026;EEII;EEII 1;11 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 164,00;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.703;1408;18/1/2026;EEII;EEII 1;10 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 165,50;;;18/1/2026;18/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
79.002;1460;17/1/2026;EEIII;EEIII 4;47 - Ha:2.830, Pl:4707;Uva;2,83;APLICACIONES;FERTILIZACION;0;0;Total;$ 45,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
79.001;1460;17/1/2026;EEIII;EEIII 4;44 - Ha:3.650, Pl:6089;Uva;3,65;APLICACIONES;FERTILIZACION;0;0;Total;$ 59,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
79.000;1460;17/1/2026;EEIII;EEIII 4;41 - Ha:3.860, Pl:6429;Uva;3,86;APLICACIONES;FERTILIZACION;0;0;Total;$ 62,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.999;1460;17/1/2026;EEIII;EEIII 3 B;38 - Ha:4.060, Pl:6720;Uva;4,06;APLICACIONES;FERTILIZACION;0;0;Total;$ 65,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.998;1460;17/1/2026;EEIII;EEIII 3 B;35 - Ha:4.320, Pl:7147;Uva;4,32;APLICACIONES;FERTILIZACION;0;0;Total;$ 69,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.997;1460;17/1/2026;EEIII;EEIII 3 B;32 - Ha:4.540, Pl:7491;Uva;4,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 73,80;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.996;1460;17/1/2026;EEIII;EEIII 3 A;29 - Ha:2.250, Pl:3739;Uva;2,25;APLICACIONES;FERTILIZACION;0;0;Total;$ 36,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.995;1460;17/1/2026;EEIII;EEIII 3 A;25 - Ha:2.000, Pl:3260;Uva;2;APLICACIONES;FERTILIZACION;0;0;Total;$ 32,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.994;1460;17/1/2026;EEIII;EEIII 3 A;24 - Ha:3.640, Pl:5986;Uva;3,64;APLICACIONES;FERTILIZACION;0;0;Total;$ 58,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.966;1456;17/1/2026;EEIII;EEIII 4;46 - Ha:3.830, Pl:6382;Uva;3,83;APLICACIONES;FERTILIZACION;0;0;Total;$ 62,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.965;1456;17/1/2026;EEIII;EEIII 4;43 - Ha:4.230, Pl:7055;Uva;4,23;APLICACIONES;FERTILIZACION;0;0;Total;$ 69,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.964;1456;17/1/2026;EEIII;EEIII 4;40 - Ha:4.230, Pl:7055;Uva;4,23;APLICACIONES;FERTILIZACION;0;0;Total;$ 69,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.963;1456;17/1/2026;EEIII;EEIII 3 B;37 - Ha:4.260, Pl:7055;Uva;4,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 69,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.962;1456;17/1/2026;EEIII;EEIII 3 B;34 - Ha:4.260, Pl:7055;Uva;4,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 69,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.961;1456;17/1/2026;EEIII;EEIII 3 B;31 - Ha:4.260, Pl:7055;Uva;4,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 69,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.960;1456;17/1/2026;EEIII;EEIII 3 A;28 - Ha:4.280, Pl:7050;Uva;4,28;APLICACIONES;FERTILIZACION;0;0;Total;$ 69,50;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.959;1456;17/1/2026;EEIII;EEIII 3 A;23 - Ha:3.640, Pl:5986;Uva;3,64;APLICACIONES;FERTILIZACION;0;0;Total;$ 59,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.942;1453;17/1/2026;EEIII;EEIII 4;45 - Ha:4.260, Pl:7100;Uva;4,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 69,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.941;1453;17/1/2026;EEIII;EEIII 4;42 - Ha:4.230, Pl:7055;Uva;4,23;APLICACIONES;FERTILIZACION;0;0;Total;$ 68,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.940;1453;17/1/2026;EEIII;EEIII 4;39 - Ha:4.230, Pl:7055;Uva;4,23;APLICACIONES;FERTILIZACION;0;0;Total;$ 68,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.939;1453;17/1/2026;EEIII;EEIII 3 B;36 - Ha:4.320, Pl:7140;Uva;4,32;APLICACIONES;FERTILIZACION;0;0;Total;$ 71,20;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.938;1453;17/1/2026;EEIII;EEIII 3 B;33 - Ha:4.260, Pl:7056;Uva;4,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 69,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.937;1453;17/1/2026;EEIII;EEIII 3 B;30 - Ha:4.320, Pl:7140;Uva;4,32;APLICACIONES;FERTILIZACION;0;0;Total;$ 70,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.936;1453;17/1/2026;EEIII;EEIII 3 A;27 - Ha:2.850, Pl:4648;Uva;2,85;APLICACIONES;FERTILIZACION;0;0;Total;$ 46,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.935;1453;17/1/2026;EEIII;EEIII 3 A;26 - Ha:2.800, Pl:4565;Uva;2,8;APLICACIONES;FERTILIZACION;0;0;Total;$ 45,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.934;1453;17/1/2026;EEIII;EEIII 3 A;22 - Ha:3.640, Pl:5986;Uva;3,64;APLICACIONES;FERTILIZACION;0;0;Total;$ 59,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.690;1405;17/1/2026;EEII;EEII 1;4 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 111,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.689;1405;17/1/2026;EEII;EEII 1;3 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 111,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.688;1405;17/1/2026;EEII;EEII 1;2 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 111,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.687;1405;17/1/2026;EEII;EEII 2;17 - Ha:3.430, Pl:7544;Uva;3,43;APLICACIONES;FERTILIZACION;0;0;Total;$ 69,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.686;1405;17/1/2026;EEII;EEII 2;16 - Ha:4.900, Pl:8160;Uva;4,9;APLICACIONES;FERTILIZACION;0;0;Total;$ 98,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.685;1405;17/1/2026;EEII;EEII 1;1 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 112,80;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.684;1404;17/1/2026;EEII;EEII 1;8 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 105,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.683;1404;17/1/2026;EEII;EEII 1;7 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 106,50;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.682;1404;17/1/2026;EEII;EEII 1;6 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 105,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.681;1404;17/1/2026;EEII;EEII 1;5 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 105,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.680;1404;17/1/2026;EEII;EEII 2;21 - Ha:3.190, Pl:5211;Uva;3,19;APLICACIONES;FERTILIZACION;0;0;Total;$ 60,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.679;1404;17/1/2026;EEII;EEII 2;19 - Ha:3.590, Pl:5867;Uva;3,59;APLICACIONES;FERTILIZACION;0;0;Total;$ 68,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.678;1404;17/1/2026;EEII;EEII 2;15 - Ha:3.440, Pl:5619;Uva;3,44;APLICACIONES;FERTILIZACION;0;0;Total;$ 65,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.677;1404;17/1/2026;EEII;EEII 2;14 - Ha:2.280, Pl:3726;Uva;2,28;APLICACIONES;FERTILIZACION;0;0;Total;$ 43,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.654;1398;17/1/2026;EEII;EEII 2;20 - Ha:4.680, Pl:7659;Uva;4,68;APLICACIONES;FERTILIZACION;0;0;Total;$ 127,60;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.653;1398;17/1/2026;EEII;EEII 2;18 - Ha:2.120, Pl:3460;Uva;2,12;APLICACIONES;FERTILIZACION;0;0;Total;$ 58,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.652;1397;17/1/2026;EEII;EEII 1;9 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 164,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.651;1397;17/1/2026;EEII;EEII 1;12 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 165,50;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.650;1397;17/1/2026;EEII;EEII 1;11 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 164,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.649;1397;17/1/2026;EEII;EEII 1;10 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 164,00;;;17/1/2026;17/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.993;1459;16/1/2026;EEIII;EEIII 4;47 - Ha:2.830, Pl:4707;Uva;2,83;APLICACIONES;FERTILIZACION;0;0;Total;$ 45,00;;;16/1/2026;16/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.992;1459;16/1/2026;EEIII;EEIII 4;44 - Ha:3.650, Pl:6089;Uva;3,65;APLICACIONES;FERTILIZACION;0;0;Total;$ 59,00;;;16/1/2026;16/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.991;1459;16/1/2026;EEIII;EEIII 4;41 - Ha:3.860, Pl:6429;Uva;3,86;APLICACIONES;FERTILIZACION;0;0;Total;$ 62,00;;;16/1/2026;16/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.990;1459;16/1/2026;EEIII;EEIII 3 B;38 - Ha:4.060, Pl:6720;Uva;4,06;APLICACIONES;FERTILIZACION;0;0;Total;$ 65,00;;;16/1/2026;16/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.989;1459;16/1/2026;EEIII;EEIII 3 B;35 - Ha:4.320, Pl:7147;Uva;4,32;APLICACIONES;FERTILIZACION;0;0;Total;$ 69,00;;;16/1/2026;16/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.988;1459;16/1/2026;EEIII;EEIII 3 B;32 - Ha:4.540, Pl:7491;Uva;4,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 73,80;;;16/1/2026;16/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.987;1459;16/1/2026;EEIII;EEIII 3 A;29 - Ha:2.250, Pl:3739;Uva;2,25;APLICACIONES;FERTILIZACION;0;0;Total;$ 36,00;;;16/1/2026;16/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.986;1459;16/1/2026;EEIII;EEIII 3 A;25 - Ha:2.000, Pl:3260;Uva;2;APLICACIONES;FERTILIZACION;0;0;Total;$ 32,00;;;16/1/2026;16/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.985;1459;16/1/2026;EEIII;EEIII 3 A;24 - Ha:3.640, Pl:5986;Uva;3,64;APLICACIONES;FERTILIZACION;0;0;Total;$ 58,00;;;16/1/2026;16/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.958;1455;16/1/2026;EEIII;EEIII 4;46 - Ha:3.830, Pl:6382;Uva;3,83;APLICACIONES;DOSIFICADOR;0;0;Total;$ 62,00;;;16/1/2026;16/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
78.957;1455;16/1/2026;EEIII;EEIII 4;43 - Ha:4.230, Pl:7055;Uva;4,23;APLICACIONES;DOSIFICADOR;0;0;Total;$ 69,00;;;16/1/2026;16/1/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
