I.D. Faena;N° Orden;Fecha;Clasifica;Código;Cuartel/Potrero;Cultivo;Variedad;Faena;Labor;Total Faena;Realizada;Total Jornadas;Trabajador;Usuario Login;Usuario;Est.Fenologico;Forma Pago;Estado Faena
51.27;51270;30/12/2024;Camino Truncado;56;56 - Ha:1.800, Pl:3009;Uva;Flame;APLICACIONES;FITOSANITARIO;$ 0,0;;0,00;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
51.269;51269;27/12/2024;Camino Truncado;56;56 - Ha:1.800, Pl:3009;Uva;Flame;APLICACIONES;FITOSANITARIO;$ 0,0;;0,00;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
50.878;50878;27/12/2024;La Chimbera;25;25 - Ha:2.800, Pl:4544;Uva;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,00;;juanquiroga;juanpablo;;Día Lab.;Confirmada
50.877;50877;27/12/2024;La Chimbera;15;15 - Ha:3.700, Pl:5900;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,00;;juanquiroga;juanpablo;;Día Lab.;Confirmada
50.876;50876;27/12/2024;La Chimbera;18;18 - Ha:4.400, Pl:7040;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,00;;juanquiroga;juanpablo;;Día Lab.;Confirmada
51.268;51268;26/12/2024;Camino Truncado;55;55 - Ha:2.100, Pl:3577;Uva;Fiesta;APLICACIONES;FITOSANITARIO;$ 0,0;;0,00;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
50.998;50998;26/12/2024;Puente Alto;1;1 - Ha:4.680, Pl:6302;Uva;Selma;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;juanquiroga;javier;;Día Lab.;Confirmada
51.267;51267;25/12/2024;Camino Truncado;53;53 - Ha:2.200, Pl:3617;Uva;Fiesta;APLICACIONES;FITOSANITARIO;$ 0,0;;0,00;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
51.266;51266;24/12/2024;Camino Truncado;52;52 - Ha:2.000, Pl:3332;Uva;Arizul;APLICACIONES;FITOSANITARIO;$ 0,0;;0,00;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
50.859;50859;24/12/2024;Camino Truncado;20;20 - Ha:1.500, Pl:2449;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 55.089,4;;2,50;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
50.858;50858;24/12/2024;Camino Truncado;19;19 - Ha:1.300, Pl:2166;Uva;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 27.544,7;;1,25;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
50.857;50857;24/12/2024;Camino Truncado;18;18 - Ha:2.100, Pl:3420;Uva;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 27.544,7;;1,25;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
50.693;50693;21/12/2024;Camino Truncado;15;15 - Ha:3.140, Pl:6503;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 62.286,2;;2,50;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
50.665;50665;20/12/2024;Camino Truncado;18;18 - Ha:2.100, Pl:3420;Uva;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 68.801,7;;2,50;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
50.664;50664;19/12/2024;Camino Truncado;18;18 - Ha:2.100, Pl:3420;Uva;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 34.400,8;;1,25;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
50.641;50641;19/12/2024;Camino Truncado;15;15 - Ha:3.140, Pl:6503;Uva;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 51.601,3;;1,90;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
50.638;50638;19/12/2024;Camino Truncado;16;16 - Ha:3.330, Pl:4568;Uva;Fiesta;APLICACIONES;HERBICIDA MOCHILA;$ 51.601,3;;1,90;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
50.409;50409;17/12/2024;Puente Alto;3;3 - Ha:5.110, Pl:8512;Uva;Flame;APLICACIONES;FERTILIZACION;$ 0,0;;4,00;;juanquiroga;javier;;Día Lab.;Confirmada
50.397;50397;17/12/2024;Camino Truncado;4;4 - Ha:3.000, Pl:4853;Uva;Flame;APLICACIONES;FERTILIZACION;$ 152.603,5;;6,00;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
50.392;50392;16/12/2024;Camino Truncado;14;14 - Ha:2.990, Pl:4098;Uva;Superior;APLICACIONES;FERTILIZACION;$ 47.214,3;;2,00;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
50.384;50384;16/12/2024;Camino Truncado;4;4 - Ha:3.000, Pl:4853;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 47.214,3;;2,00;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
50.374;50374;14/12/2024;Camino Truncado;12;12 - Ha:2.540, Pl:5244;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 34.644,8;;1,50;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
50.103;50103;14/12/2024;Camino Truncado;12;12 - Ha:2.540, Pl:5244;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
50.102;50102;13/12/2024;Camino Truncado;11;11 - Ha:2.580, Pl:5332;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 114.452,6;;4,50;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
49.728;49728;10/12/2024;Camino Truncado;17;17 - Ha:3.200, Pl:6136;Uva;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,00;;leandro;juanquiroga;;Día Lab.;Confirmada
49.669;49669;10/12/2024;Camino Truncado;16;16 - Ha:3.330, Pl:4568;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;leandro;juanquiroga;;Día Lab.;Confirmada
49.668;49668;10/12/2024;Camino Truncado;13;13 - Ha:1.730, Pl:3267;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;leandro;juanquiroga;;Día Lab.;Confirmada
51.274;51274;6/12/2024;Camino Truncado;57;57 - Ha:0.800, Pl:1391;Uva;Flame;APLICACIONES;FITOSANITARIO;$ 136.680,4;;0,50;;juanquiroga;juanquiroga;;Día Lab.;Confirmada
49.431;49431;6/12/2024;Camino Truncado;2;2 - Ha:4.080, Pl:8428;Uva;Flame;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;leandro;juanquiroga;;Día Lab.;Confirmada
49.43;49430;6/12/2024;Camino Truncado;5;5 - Ha:4.210, Pl:6731;Uva;Flame;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;leandro;juanquiroga;;Día Lab.;Confirmada
49.13;49130;2/12/2024;Camino Truncado;15;15 - Ha:3.140, Pl:6503;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 62.729,8;;2,50;;leandro;juanquiroga;;Día Lab.;Confirmada
49.129;49129;2/12/2024;Camino Truncado;11;11 - Ha:2.580, Pl:5332;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 31.364,9;;1,25;;leandro;juanquiroga;;Día Lab.;Confirmada
49.128;49128;2/12/2024;Camino Truncado;12;12 - Ha:2.540, Pl:5244;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 31.364,9;;1,25;;leandro;juanquiroga;;Día Lab.;Confirmada
48.787;48787;27/11/2024;La Chimbera;21;21 - Ha:2.200, Pl:3584;Uva;Flame;APLICACIONES;AF - G. PIMIENTA;$ 10.858,2;;0,50;;marcelow;juanpablo;;Día Lab.;Confirmada
48.785;48785;27/11/2024;La Chimbera;19;19 - Ha:2.200, Pl:3584;Uva;Flame;APLICACIONES;AF - G. PIMIENTA;$ 10.858,2;;0,50;;marcelow;juanpablo;;Día Lab.;Confirmada
48.783;48783;27/11/2024;La Chimbera;18;18 - Ha:4.400, Pl:7040;Uva;Flame;APLICACIONES;AF - G. PIMIENTA;$ 0,0;;0,00;;marcelow;juanpablo;;Día Lab.;Confirmada
48.782;48782;27/11/2024;La Chimbera;17;17 - Ha:2.200, Pl:3584;Uva;Flame;APLICACIONES;AF - G. PIMIENTA;$ 10.858,2;;0,50;;marcelow;juanpablo;;Día Lab.;Confirmada
48.781;48781;27/11/2024;La Chimbera;16;16 - Ha:4.400, Pl:7040;Uva;Flame;APLICACIONES;AF - FLOR 1;$ 0,0;;0,00;;marcelow;juanpablo;;Día Lab.;Confirmada
48.78;48780;27/11/2024;La Chimbera;15;15 - Ha:3.700, Pl:5900;Uva;Flame;APLICACIONES;AF - G. PIMIENTA;$ 0,0;;0,00;;marcelow;juanpablo;;Día Lab.;Confirmada
48.759;48759;26/11/2024;Camino Truncado;13;13 - Ha:1.730, Pl:3267;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 38.491,6;;1,50;;leandro;juanquiroga;;Día Lab.;Confirmada
48.758;48758;26/11/2024;Camino Truncado;2;2 - Ha:4.080, Pl:8428;Uva;Flame;APLICACIONES;FERTILIZACION;$ 41.292,6;;1,75;;leandro;juanquiroga;;Día Lab.;Confirmada
48.75;48750;26/11/2024;Camino Truncado;16;16 - Ha:3.330, Pl:4568;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 57.737,5;;2,28;;leandro;juanquiroga;;Día Lab.;Confirmada
48.582;48582;25/11/2024;Puente Alto;5;5 - Ha:2.320, Pl:4794;Uva;Arizul;APLICACIONES;AF - G. PIMIENTA;$ 34.031,1;;4,00;;leandro;javier;;Día Lab.;Confirmada
48.646;48646;22/11/2024;La Chimbera;24;24 - Ha:2.800, Pl:4536;Uva;Arizul;APLICACIONES;AF - FLOR;$ 0,0;;0,00;;leandro;juanpablo;;Día Lab.;Confirmada
48.645;48645;22/11/2024;La Chimbera;23;23 - Ha:2.800, Pl:4544;Uva;Fiesta;APLICACIONES;AF - FLOR;$ 0,0;;0,00;;leandro;juanpablo;;Día Lab.;Confirmada
48.644;48644;22/11/2024;La Chimbera;22;22 - Ha:2.600, Pl:4205;Uva;Fiesta;APLICACIONES;AF - FLOR;$ 0,0;;0,00;;leandro;juanpablo;;Día Lab.;Confirmada
48.615;48615;22/11/2024;La Chimbera;20;20 - Ha:4.400, Pl:7040;Uva;Fiesta;APLICACIONES;AF - FLOR;$ 0,0;;0,00;;leandro;juanpablo;;Día Lab.;Confirmada
48.602;48602;22/11/2024;Puente Alto;7;7 - Ha:1.150, Pl:2450;Uva;Selma;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;leandro;javier;;Día Lab.;Confirmada
48.601;48601;22/11/2024;Puente Alto;6;6 - Ha:3.500, Pl:6481;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;leandro;javier;;Día Lab.;Confirmada
48.599;48599;22/11/2024;Puente Alto;4;4 - Ha:4.440, Pl:7056;Uva;Flame;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;leandro;javier;;Día Lab.;Confirmada
48.598;48598;22/11/2024;Puente Alto;3;3 - Ha:5.110, Pl:8512;Uva;Flame;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;leandro;javier;;Día Lab.;Confirmada
48.597;48597;22/11/2024;Puente Alto;2;2 - Ha:5.130, Pl:8556;Uva;Flame;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;leandro;javier;;Día Lab.;Confirmada
48.596;48596;22/11/2024;Puente Alto;1;1 - Ha:4.680, Pl:6302;Uva;Selma;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;leandro;javier;;Día Lab.;Confirmada
48.594;48594;22/11/2024;Puente Alto;7;7 - Ha:1.150, Pl:2450;Uva;Selma;APLICACIONES;AF - G. PIMIENTA;$ 0,0;;0,00;;leandro;javier;;Día Lab.;Confirmada
48.581;48581;22/11/2024;Puente Alto;6;6 - Ha:3.500, Pl:6481;Uva;Arizul;APLICACIONES;AF - G. PIMIENTA;$ 0,0;;0,00;;leandro;javier;;Día Lab.;Confirmada
48.578;48578;18/11/2024;La Chimbera;21;21 - Ha:2.200, Pl:3584;Uva;Flame;APLICACIONES;AF - FLOR;$ 0,0;;0,00;;leandro;juanpablo;;Día Lab.;Confirmada
48.577;48577;18/11/2024;La Chimbera;19;19 - Ha:2.200, Pl:3584;Uva;Flame;APLICACIONES;AF - FLOR;$ 0,0;;0,00;;leandro;juanpablo;;Día Lab.;Confirmada
48.576;48576;18/11/2024;La Chimbera;18;18 - Ha:4.400, Pl:7040;Uva;Flame;APLICACIONES;AF - FLOR;$ 0,0;;0,00;;leandro;juanpablo;;Día Lab.;Confirmada
48.472;48472;18/11/2024;La Chimbera;17;17 - Ha:2.200, Pl:3584;Uva;Flame;APLICACIONES;AF - FLOR;$ 0,0;;0,00;;leandro;juanpablo;;Día Lab.;Confirmada
48.471;48471;18/11/2024;La Chimbera;16;16 - Ha:4.400, Pl:7040;Uva;Flame;APLICACIONES;AF - FLOR;$ 0,0;;0,00;;leandro;juanpablo;;Día Lab.;Confirmada
48.437;48437;18/11/2024;La Chimbera;15;15 - Ha:3.700, Pl:5900;Uva;Flame;APLICACIONES;AF - FLOR;$ 0,0;;0,00;;leandro;juanpablo;;Día Lab.;Confirmada
48.107;48107;15/11/2024;Puente Alto;4;4 - Ha:4.440, Pl:7056;Uva;Flame;APLICACIONES;AF - FLOR 1;$ 0,0;;0,00;;leandro;javier;;Día Lab.;Confirmada
47.919;47919;15/11/2024;La Chimbera;21;21 - Ha:2.200, Pl:3584;Uva;Flame;APLICACIONES;AF - PREFLOR;$ 1.038,3;;0,50;;marcelow;juanpablo;;Día Lab.;Confirmada
47.918;47918;15/11/2024;La Chimbera;19;19 - Ha:2.200, Pl:3584;Uva;Flame;APLICACIONES;AF - PREFLOR;$ 5.948,2;;0,50;;marcelow;juanpablo;;Día Lab.;Confirmada
47.917;47917;15/11/2024;La Chimbera;18;18 - Ha:4.400, Pl:7040;Uva;Flame;APLICACIONES;AF - PREFLOR;$ 19.001,8;;0,88;;marcelow;juanpablo;;Día Lab.;Confirmada
47.916;47916;15/11/2024;La Chimbera;17;17 - Ha:2.200, Pl:3584;Uva;Flame;APLICACIONES;AF - PREFLOR;$ 1.038,3;;0,50;;marcelow;juanpablo;;Día Lab.;Confirmada
47.915;47915;15/11/2024;La Chimbera;16;16 - Ha:4.400, Pl:7040;Uva;Flame;APLICACIONES;AF - PREFLOR;$ 11.636,9;;0,88;;marcelow;juanpablo;;Día Lab.;Confirmada
47.914;47914;15/11/2024;La Chimbera;15;15 - Ha:3.700, Pl:5900;Uva;Flame;APLICACIONES;AF - PREFLOR;$ 11.377,3;;0,75;;marcelow;juanpablo;;Día Lab.;Confirmada
47.698;47698;11/11/2024;Puente Alto;7;7 - Ha:1.150, Pl:2450;Uva;Selma;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;marcelow;javier;;Día Lab.;Confirmada
47.697;47697;11/11/2024;Puente Alto;6;6 - Ha:3.500, Pl:6481;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 1.746,1;;1,00;;marcelow;javier;;Día Lab.;Confirmada
47.696;47696;11/11/2024;Puente Alto;5;5 - Ha:2.320, Pl:4794;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 1.746,1;;1,00;;marcelow;javier;;Día Lab.;Confirmada
47.66;47660;11/11/2024;La Chimbera;27;27 - Ha:2.900, Pl:4576;Uva;Arizul;APLICACIONES;AF - PREFLOR;$ 6.207,8;;0,63;;leandro;juanpablo;;Día Lab.;Confirmada
47.659;47659;11/11/2024;La Chimbera;26;26 - Ha:2.900, Pl:4608;Uva;Arizul;APLICACIONES;AF - PREFLOR;$ 6.207,8;;0,63;;leandro;juanpablo;;Día Lab.;Confirmada
47.658;47658;11/11/2024;La Chimbera;25;25 - Ha:2.800, Pl:4544;Uva;Arizul;APLICACIONES;AF - PREFLOR;$ 13.572,7;;0,63;;leandro;juanpablo;;Día Lab.;Confirmada
47.657;47657;11/11/2024;La Chimbera;24;24 - Ha:2.800, Pl:4536;Uva;Arizul;APLICACIONES;AF - PREFLOR;$ 1.297,9;;0,63;;leandro;juanpablo;;Día Lab.;Confirmada
47.547;47547;11/11/2024;Puente Alto;4;4 - Ha:4.440, Pl:7056;Uva;Flame;APLICACIONES;FERTILIZACION;$ 40.746,2;;4,00;;marcelow;javier;;Día Lab.;Confirmada
47.546;47546;11/11/2024;Puente Alto;3;3 - Ha:5.110, Pl:8512;Uva;Flame;APLICACIONES;FERTILIZACION;$ 49.746,2;;5,00;;marcelow;javier;;Día Lab.;Confirmada
47.544;47544;11/11/2024;Puente Alto;1;1 - Ha:4.680, Pl:6302;Uva;Selma;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;marcelow;javier;;Día Lab.;Confirmada
48.188;48188;8/11/2024;La Chimbera;20;20 - Ha:4.400, Pl:7040;Uva;Fiesta;APLICACIONES;AF - PREFLOR;$ 14.091,9;;0,88;;leandro;juanpablo;;Día Lab.;Confirmada
47.254;47254;7/11/2024;La Chimbera;19;19 - Ha:2.200, Pl:3584;Uva;Flame;APLICACIONES;AF - BROTE 40;$ 259,5;;0,13;;leandro;juanpablo;;Día Lab.;Confirmada
47.716;47716;6/11/2024;Camino Truncado;16;16 - Ha:3.330, Pl:4568;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;marcelow;juanquiroga;;Día Lab.;Confirmada
47.715;47715;6/11/2024;Camino Truncado;15;15 - Ha:3.140, Pl:6503;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;marcelow;juanquiroga;;Día Lab.;Confirmada
47.714;47714;6/11/2024;Camino Truncado;14;14 - Ha:2.990, Pl:4098;Uva;Superior;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;marcelow;juanquiroga;;Día Lab.;Confirmada
47.713;47713;6/11/2024;Camino Truncado;13;13 - Ha:1.730, Pl:3267;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;marcelow;juanquiroga;;Día Lab.;Confirmada
47.712;47712;6/11/2024;Camino Truncado;12;12 - Ha:2.540, Pl:5244;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;marcelow;juanquiroga;;Día Lab.;Confirmada
47.711;47711;6/11/2024;Camino Truncado;11;11 - Ha:2.580, Pl:5332;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;marcelow;juanquiroga;;Día Lab.;Confirmada
47.71;47710;6/11/2024;Camino Truncado;5;5 - Ha:4.210, Pl:6731;Uva;Flame;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;marcelow;juanquiroga;;Día Lab.;Confirmada
47.709;47709;6/11/2024;Camino Truncado;2;2 - Ha:4.080, Pl:8428;Uva;Flame;APLICACIONES;FERTILIZACION;$ 0,0;;0,00;;marcelow;juanquiroga;;Día Lab.;Confirmada
47.112;47112;5/11/2024;Camino Truncado;21;21 - Ha:2.600, Pl:4396;Uva;Flame;APLICACIONES;AF - BROTE 60;$ 2.076,6;;1,00;;leandro;juanquiroga;;Día Lab.;Confirmada
47.656;47656;4/11/2024;La Chimbera;23;23 - Ha:2.800, Pl:4544;Uva;Fiesta;APLICACIONES;AF - PREFLOR;$ 10.858,2;;0,50;;leandro;juanpablo;;Día Lab.;Confirmada
47.111;47111;4/11/2024;Camino Truncado;20;20 - Ha:1.500, Pl:2449;Uva;Flame;APLICACIONES;AF - BROTE 60;$ 15.000,0;;1,00;;leandro;juanquiroga;;Día Lab.;Confirmada
47.463;47463;1/11/2024;La Chimbera;27;27 - Ha:2.900, Pl:4576;Uva;Arizul;APLICACIONES;AF - BROTE 40;$ 8.662,8;;0,63;;leandro;juanpablo;;Día Lab.;Confirmada
47.461;47461;1/11/2024;La Chimbera;26;26 - Ha:2.900, Pl:4608;Uva;Arizul;APLICACIONES;AF - BROTE 40;$ 1.297,9;;0,63;;leandro;juanpablo;;Día Lab.;Confirmada
47.456;47456;1/11/2024;La Chimbera;24;24 - Ha:2.800, Pl:4536;Uva;Arizul;APLICACIONES;AF - BROTE 40;$ 1.297,9;;0,63;;leandro;juanpablo;;Día Lab.;Confirmada
47.453;47453;1/11/2024;La Chimbera;21;21 - Ha:2.200, Pl:3584;Uva;Flame;APLICACIONES;AF - BROTE 40;$ 1.297,9;;0,63;;leandro;juanpablo;;Día Lab.;Confirmada
47.45;47450;1/11/2024;La Chimbera;18;18 - Ha:4.400, Pl:7040;Uva;Flame;APLICACIONES;AF - BROTE 40;$ 19.001,8;;0,88;;leandro;juanpablo;;Día Lab.;Confirmada
47.449;47449;1/11/2024;La Chimbera;17;17 - Ha:2.200, Pl:3584;Uva;Flame;APLICACIONES;AF - BROTE 40;$ 13.572,7;;0,63;;leandro;juanpablo;;Día Lab.;Confirmada
47.448;47448;1/11/2024;La Chimbera;16;16 - Ha:4.400, Pl:7040;Uva;Flame;APLICACIONES;AF - BROTE 40;$ 4.531,6;;1,01;;leandro;juanpablo;;Día Lab.;Confirmada
47.444;47444;1/11/2024;La Chimbera;15;15 - Ha:3.700, Pl:5900;Uva;Flame;APLICACIONES;AF - BROTE 40;$ 1.038,3;;0,50;;leandro;juanpablo;;Día Lab.;Confirmada
47.441;47441;1/11/2024;Puente Alto;6;6 - Ha:3.500, Pl:6481;Uva;Arizul;APLICACIONES;AF - PREFLOR;$ 12.000,0;;1,00;;leandro;javier;;Día Lab.;Confirmada
47.434;47434;1/11/2024;Puente Alto;4;4 - Ha:4.440, Pl:7056;Uva;Flame;APLICACIONES;AF - BROTE 60;$ 0,0;;0,00;;leandro;javier;;Día Lab.;Confirmada
47.119;47119;1/11/2024;La Chimbera;24;24 - Ha:2.800, Pl:4536;Uva;Arizul;APLICACIONES;AF - BROTE 40;$ 8.143,6;;0,38;;leandro;juanquiroga;;Día Lab.;Confirmada
47.118;47118;1/11/2024;La Chimbera;16;16 - Ha:4.400, Pl:7040;Uva;Flame;APLICACIONES;AF - BROTE 40;$ 1.038,3;;0,50;;leandro;juanquiroga;;Día Lab.;Confirmada
47.117;47117;1/11/2024;La Chimbera;18;18 - Ha:4.400, Pl:7040;Uva;Flame;APLICACIONES;AF - BROTE 40;$ 49.747,4;;2,00;;leandro;juanquiroga;;Día Lab.;Confirmada
47.116;47116;1/11/2024;La Chimbera;21;21 - Ha:2.200, Pl:3584;Uva;Flame;APLICACIONES;AF - BROTE 20;$ 15.000,0;;1,00;;leandro;juanquiroga;;Día Lab.;Confirmada
47.115;47115;1/11/2024;La Chimbera;27;27 - Ha:2.900, Pl:4576;Uva;Arizul;APLICACIONES;AF - BROTE 20;$ 21.716,4;;1,00;;leandro;juanquiroga;;Día Lab.;Confirmada
47.114;47114;1/11/2024;La Chimbera;26;26 - Ha:2.900, Pl:4608;Uva;Arizul;APLICACIONES;AF - BROTE 20;$ 21.716,4;;1,00;;leandro;juanquiroga;;Día Lab.;Confirmada
47.113;47113;1/11/2024;La Chimbera;24;24 - Ha:2.800, Pl:4536;Uva;Arizul;APLICACIONES;AF - BROTE 20;$ 2.076,6;;1,00;;leandro;juanquiroga;;Día Lab.;Confirmada
46.648;46648;30/10/2024;Camino Truncado;56;56 - Ha:1.800, Pl:3009;Uva;Flame;APLICACIONES;AF - BROTE 40;$ 3.250,0;;0,25;;leandro;juanquiroga;;Día Lab.;Confirmada
46.608;46608;29/10/2024;Camino Truncado;52;52 - Ha:2.000, Pl:3332;Uva;Arizul;APLICACIONES;AF - BROTE 20;$ 0,0;;0,00;;leandro;juanquiroga;;Día Lab.;Pendiente
46.992;46992;28/10/2024;Camino Truncado;20;20 - Ha:1.500, Pl:2449;Uva;Flame;APLICACIONES;AF - BROTE 40;$ 9.750,0;;0,75;;leandro;juanquiroga;;Día Lab.;Confirmada
46.991;46991;28/10/2024;Camino Truncado;17;17 - Ha:3.200, Pl:6136;Uva;Arizul;APLICACIONES;AF - BROTE 40;$ 3.250,0;;0,25;;leandro;juanquiroga;;Día Lab.;Confirmada
46.94;46940;28/10/2024;Puente Alto;6;6 - Ha:3.500, Pl:6481;Uva;Arizul;APLICACIONES;AF - BROTE 40;$ 2.015,5;;1,00;;santiago;juanquiroga;;Día Lab.;Confirmada
46.939;46939;28/10/2024;Puente Alto;5;5 - Ha:2.320, Pl:4794;Uva;Arizul;APLICACIONES;AF - BROTE 40;$ 2.015,5;;1,00;;santiago;juanquiroga;;Día Lab.;Confirmada
46.938;46938;28/10/2024;Puente Alto;4;4 - Ha:4.440, Pl:7056;Uva;Flame;APLICACIONES;AF - BROTE 40;$ 2.015,5;;1,00;;santiago;juanquiroga;;Día Lab.;Confirmada
46.937;46937;28/10/2024;Puente Alto;2;2 - Ha:5.130, Pl:8556;Uva;Flame;APLICACIONES;AF - BROTE 40;$ 1.007,7;;0,50;;santiago;juanquiroga;;Día Lab.;Confirmada
46.936;46936;28/10/2024;Puente Alto;1;1 - Ha:4.680, Pl:6302;Uva;Selma;APLICACIONES;AF - BROTE 40;$ 13.000,0;;1,00;;santiago;juanquiroga;;Día Lab.;Confirmada
46.934;46934;28/10/2024;Camino Truncado;58;58 - Ha:2.100, Pl:3577;Uva;Arizul;APLICACIONES;AF - BROTE 40;$ 15.000,0;;1,00;;leandro;juanquiroga;;Día Lab.;Confirmada
46.933;46933;28/10/2024;Camino Truncado;58;58 - Ha:2.100, Pl:3577;Uva;Arizul;APLICACIONES;AF - BROTE 40;$ 3.250,0;;0,25;;leandro;juanquiroga;;Día Lab.;Confirmada
46.932;46932;28/10/2024;Camino Truncado;57;57 - Ha:0.800, Pl:1391;Uva;Flame;APLICACIONES;AF - BROTE 40;$ 4.875,0;;0,38;;leandro;juanquiroga;;Día Lab.;Confirmada
46.931;46931;28/10/2024;Camino Truncado;54;54 - Ha:1.100, Pl:1794;Uva;Arizul;APLICACIONES;AF - BROTE 40;$ 4.875,0;;0,38;;leandro;juanquiroga;;Día Lab.;Confirmada
46.93;46930;28/10/2024;Camino Truncado;4;4 - Ha:3.000, Pl:4853;Uva;Flame;APLICACIONES;AF - BROTE 40;$ 9.750,0;;0,75;;leandro;juanquiroga;;Día Lab.;Confirmada
46.654;46654;28/10/2024;Camino Truncado;18;18 - Ha:2.100, Pl:3420;Uva;Arizul;APLICACIONES;AF - BROTE 40;$ 13.000,0;;1,00;;leandro;leandro;;Día Lab.;Confirmada
46.653;46653;28/10/2024;La Chimbera;17;17 - Ha:2.200, Pl:3584;Uva;Flame;APLICACIONES;AF - BROTE 20;$ 21.716,4;;1,00;;leandro;juanquiroga;;Día Lab.;Confirmada
46.652;46652;28/10/2024;La Chimbera;15;15 - Ha:3.700, Pl:5900;Uva;Flame;APLICACIONES;AF - BROTE 20;$ 2.076,6;;1,00;;leandro;juanquiroga;;Día Lab.;Confirmada
46.65;46650;28/10/2024;Camino Truncado;13;13 - Ha:1.730, Pl:3267;Uva;Arizul;APLICACIONES;AF - BROTE 40;$ 0,0;;0,00;;leandro;juanquiroga;;Día Lab.;Pendiente
46.649;46649;28/10/2024;Camino Truncado;12;12 - Ha:2.540, Pl:5244;Uva;Arizul;APLICACIONES;AF - BROTE 40;$ 0,0;;0,00;;leandro;juanquiroga;;Día Lab.;Pendiente
46.647;46647;28/10/2024;Camino Truncado;23;23 - Ha:1.400, Pl:2412;Uva;Flame;APLICACIONES;AF - BROTE 40;$ 4.875,0;;0,38;;leandro;juanquiroga;;Día Lab.;Confirmada
46.645;46645;28/10/2024;Camino Truncado;20;20 - Ha:1.500, Pl:2449;Uva;Flame;APLICACIONES;AF - BROTE 40;$ 4.875,0;;0,38;;leandro;juanquiroga;;Día Lab.;Confirmada
