Finca;Predio;Cuartel;Variedad;Has;Año;Ciclo;Kg;Estado;Referencia
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;18;Flame;4,4;2013;2012-2013;3.572;Uva;La Chimbera 18 2013
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;18;Flame;4,4;2014;2013-2014;27.100;Uva;La Chimbera 18 2014
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;18;Flame;4,4;2015;2014-2015;62.802;Uva;La Chimbera 18 2015
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;18;Flame;4,4;2016;2015-2016;68.730;Uva;La Chimbera 18 2016
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;18;Flame;4,4;2017;2016-2017;70.831;Uva;La Chimbera 18 2017
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;18;Flame;4,4;2018;2017-2018;67.809;Uva;La Chimbera 18 2018
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;18;Flame;4,4;2019;2018-2019;33.957;Uva;La Chimbera 18 2019
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;18;Flame;4,4;2020;2019-2020;122.450;Uva;La Chimbera 18 2020
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;18;Flame;4,4;2021;2020-2021;171.855;Uva;La Chimbera 18 2021
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;18;Flame;4,4;2022;2021-2022;29.711;Uva;La Chimbera 18 2022
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;18;Flame;4,4;2023;2022-2023;162.253;Uva;La Chimbera 18 2023
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;18;Flame;4,4;2024;2023-2024;142.160;Uva;La Chimbera 18 2024
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;21;Flame;2,24;2025;2024-2025;109.760;Uva;La Chimbera 21 2025
El espejo;EEI;1;Flame;3,13;2022;2021-2022;62.400;Uva;El Espejo I 1 2022
El espejo;EEI;1;Flame;3,13;2023;2022-2023;102.700;Uva;El Espejo I 1 2023
El espejo;EEI;1;Flame;3,13;2024;2023-2024;86.242;Uva;El Espejo I 1 2024
El espejo;EEI;1;Flame;3,13;2025;2024-2025;117.160;Uva;El Espejo I 1 2025
El espejo;EEI;2;Flame;2,85;2022;2021-2022;30.000;Uva;El Espejo I 2 2022
El espejo;EEI;2;Flame;2,85;2023;2022-2023;91.975;Uva;El Espejo I 2 2023
El espejo;EEI;2;Flame;2,85;2024;2023-2024;77.800;Uva;El Espejo I 2 2024
El espejo;EEI;2;Flame;2,85;2025;2024-2025;140.120;Uva;El Espejo I 2 2025
El espejo;EEI;3;Flame;6,31;2023;2022-2023;1.950;Uva;El Espejo I 3 2023
El espejo;EEI;3;Flame;6,31;2024;2023-2024;0;Uva;El Espejo I 3 2024
El espejo;EEI;3;Flame;6,31;2025;2024-2025;31.040;Uva;El Espejo I 3 2025
El espejo;EEI;4;Flame;6,31;2022;2021-2022;57.000;Uva;El Espejo I 4 2022
El espejo;EEI;4;Flame;6,31;2023;2022-2023;184.925;Uva;El Espejo I 4 2023
El espejo;EEI;4;Flame;6,31;2024;2023-2024;122.100;Uva;El Espejo I 4 2024
El espejo;EEI;4;Flame;6,31;2025;2024-2025;214.560;Uva;El Espejo I 4 2025
El espejo;EEI;5;Flame;4,58;2023;2022-2023;1.625;Uva;El Espejo I 5 2023
El espejo;EEI;5;Flame;4,58;2024;2023-2024;0;Uva;El Espejo I 5 2024
El espejo;EEI;5;Flame;4,58;2025;2024-2025;20.160;Uva;El Espejo I 5 2025
El espejo;EEI;6;Flame;2,03;2023;2022-2023;650;Uva;El Espejo I 6 2023
El espejo;EEI;6;Flame;2,03;2024;2023-2024;0;Uva;El Espejo I 6 2024
El espejo;EEI;6;Flame;2,03;2025;2024-2025;12.160;Uva;El Espejo I 6 2025
El espejo;EEI;7;Flame;6,01;2022;2021-2022;8.400;Uva;El Espejo I 7 2022
El espejo;EEI;7;Flame;6,01;2023;2022-2023;175.175;Uva;El Espejo I 7 2023
El espejo;EEI;7;Flame;6,01;2024;2023-2024;158.104;Uva;El Espejo I 7 2024
El espejo;EEI;7;Flame;6,01;2025;2024-2025;237.240;Uva;El Espejo I 7 2025
El espejo;EEI;8;Flame;4,83;2022;2021-2022;1.800;Uva;El Espejo I 8 2022
El espejo;EEI;8;Flame;4,83;2023;2022-2023;81.575;Uva;El Espejo I 8 2023
El espejo;EEI;8;Flame;4,83;2024;2023-2024;119.226;Uva;El Espejo I 8 2024
El espejo;EEI;8;Flame;4,83;2025;2024-2025;181.880;Uva;El Espejo I 8 2025
El espejo;EEI;9;Flame;6,73;2022;2021-2022;25.200;Uva;El Espejo I 9 2022
El espejo;EEI;9;Flame;6,73;2023;2022-2023;224.900;Uva;El Espejo I 9 2023
El espejo;EEI;9;Flame;6,73;2024;2023-2024;194.750;Uva;El Espejo I 9 2024
El espejo;EEI;9;Flame;6,73;2025;2024-2025;263.880;Uva;El Espejo I 9 2025
El espejo;EEI;10;Flame;1,64;2023;2022-2023;2.438;Uva;El Espejo I 10 2023
El espejo;EEI;10;Flame;1,64;2024;2023-2024;1.600;Uva;El Espejo I 10 2024
El espejo;EEI;10;Flame;1,64;2025;2024-2025;17.920;Uva;El Espejo I 10 2025
El espejo;EEI;11;Flame;4,07;2023;2022-2023;813;Uva;El Espejo I 11 2023
El espejo;EEI;11;Flame;4,07;2024;2023-2024;0;Uva;El Espejo I 11 2024
El espejo;EEI;11;Flame;4,07;2025;2024-2025;25.280;Uva;El Espejo I 11 2025
El espejo;EEI;12;Flame;2,29;2023;2022-2023;1.788;Uva;El Espejo I 12 2023
El espejo;EEI;12;Flame;2,29;2024;2023-2024;0;Uva;El Espejo I 12 2024
El espejo;EEI;12;Flame;2,29;2025;2024-2025;30.720;Uva;El Espejo I 12 2025
El espejo;EEI;14;Flame;5,11;2023;2022-2023;1.950;Uva;El Espejo I 14 2023
El espejo;EEI;14;Flame;5,11;2024;2023-2024;0;Uva;El Espejo I 14 2024
El espejo;EEI;14;Flame;5,11;2025;2024-2025;14.720;Uva;El Espejo I 14 2025
El espejo;EEII;9;Flame;5,54;2022;2021-2022;31.200;Uva;El Espejo II 9 2022
El espejo;EEII;9;Flame;5,54;2023;2022-2023;137.150;Uva;El Espejo II 9 2023
El espejo;EEII;9;Flame;5,54;2024;2023-2024;143.155;Uva;El Espejo II 9 2024
El espejo;EEII;9;Flame;5,54;2025;2024-2025;190.400;Uva;El Espejo II 9 2025
El espejo;EEII;10;Flame;5,54;2022;2021-2022;52.800;Uva;El Espejo II 10 2022
El espejo;EEII;10;Flame;5,54;2023;2022-2023;169.650;Uva;El Espejo II 10 2023
El espejo;EEII;10;Flame;5,54;2024;2023-2024;133.721;Uva;El Espejo II 10 2024
El espejo;EEII;10;Flame;5,54;2025;2024-2025;183.800;Uva;El Espejo II 10 2025
El espejo;EEII;11;Flame;5,54;2022;2021-2022;11.400;Uva;El Espejo II 11 2022
El espejo;EEII;11;Flame;5,54;2023;2022-2023;101.075;Uva;El Espejo II 11 2023
El espejo;EEII;11;Flame;5,54;2024;2023-2024;101.994;Uva;El Espejo II 11 2024
El espejo;EEII;11;Flame;5,54;2025;2024-2025;157.120;Uva;El Espejo II 11 2025
El espejo;EEII;12;Flame;5,54;2022;2021-2022;18.600;Uva;El Espejo II 12 2022
El espejo;EEII;12;Flame;5,54;2023;2022-2023;115.050;Uva;El Espejo II 12 2023
El espejo;EEII;12;Flame;5,54;2024;2023-2024;114.450;Uva;El Espejo II 12 2024
El espejo;EEII;12;Flame;5,54;2025;2024-2025;179.580;Uva;El Espejo II 12 2025
El espejo;EEIII;27;Fiesta;2,85;2025;2024-2025;2.879;Pasa;El Espejo III 27 2025
El espejo;EEIII;28;Fiesta;4,28;2025;2024-2025;20.730;Uva;El Espejo III 28 2025
El espejo;EEIII;28;Fiesta;4,28;2025;2024-2025;5.921;Pasa;El Espejo III 28 2025
El espejo;EEIII;29;Flame;2,25;2025;2024-2025;6.720;Uva;El Espejo III 29 2025
El espejo;EEIII;29;Flame;2,25;2025;2024-2025;1.670;Pasa;El Espejo III 29 2025
El espejo;EEIII;30;Fiesta;4,32;2025;2024-2025;13.396;Uva;El Espejo III 30 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;8;Arizul;2,37;2013;2012-2013;11.733;Pasa;Camino Truncado 8 2013
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;8;Arizul;2,37;2014;2013-2014;6.028;Pasa;Camino Truncado 8 2014
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;8;Arizul;2,37;2015;2014-2015;11.488;Pasa;Camino Truncado 8 2015
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;8;Arizul;2,37;2016;2015-2016;9.375;Pasa;Camino Truncado 8 2016
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;8;Arizul;2,37;2017;2016-2017;6.859;Pasa;Camino Truncado 8 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;8;Arizul;2,37;2018;2017-2018;9.053;Pasa;Camino Truncado 8 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;8;Arizul;2,37;2019;2018-2019;28.729;Pasa;Camino Truncado 8 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;8;Arizul;2,37;2020;2019-2020;11.637;Pasa;Camino Truncado 8 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;8;Arizul;2,37;2021;2020-2021;26.577;Pasa;Camino Truncado 8 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;8;Arizul;2,37;2022;2021-2022;4.083;Pasa;Camino Truncado 8 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;8;Arizul;2,37;2023;2022-2023;7.900;Pasa;Camino Truncado 8 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;8;Arizul;2,37;2024;2023-2024;10.495;Pasa;Camino Truncado 8 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2025;2024-2025;28.520;Uva;Camino Truncado 19 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;12;Arizul;2,54;2013;2012-2013;11.340;Pasa;Camino Truncado 12 2013
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;12;Arizul;2,54;2014;2013-2014;16.738;Pasa;Camino Truncado 12 2014
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;12;Arizul;2,54;2015;2014-2015;9.725;Pasa;Camino Truncado 12 2015
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;12;Arizul;2,54;2016;2015-2016;16.178;Pasa;Camino Truncado 12 2016
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;12;Arizul;2,54;2017;2016-2017;16.200;Pasa;Camino Truncado 12 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;12;Arizul;2,54;2018;2017-2018;29.950;Pasa;Camino Truncado 12 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;12;Arizul;2,54;2019;2018-2019;14.345;Pasa;Camino Truncado 12 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;12;Arizul;2,54;2020;2019-2020;22.890;Pasa;Camino Truncado 12 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;12;Arizul;2,54;2021;2020-2021;21.532;Pasa;Camino Truncado 12 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;12;Arizul;2,54;2022;2021-2022;9.924;Pasa;Camino Truncado 12 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;12;Arizul;2,54;2023;2022-2023;16.765;Pasa;Camino Truncado 12 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;12;Arizul;2,54;2024;2023-2024;23.485;Pasa;Camino Truncado 12 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2025;2024-2025;7.350;Pasa;Camino Truncado 19 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;13;Arizul;1,73;2013;2012-2013;10.838;Pasa;Camino Truncado 13 2013
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;13;Arizul;1,73;2014;2013-2014;17.491;Pasa;Camino Truncado 13 2014
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;13;Arizul;1,73;2015;2014-2015;5.730;Pasa;Camino Truncado 13 2015
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;13;Arizul;1,73;2016;2015-2016;9.945;Pasa;Camino Truncado 13 2016
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;13;Arizul;1,73;2017;2016-2017;15.755;Pasa;Camino Truncado 13 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;13;Arizul;1,73;2018;2017-2018;20.771;Pasa;Camino Truncado 13 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;13;Arizul;1,73;2019;2018-2019;17.746;Pasa;Camino Truncado 13 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;13;Arizul;1,73;2020;2019-2020;8.469;Pasa;Camino Truncado 13 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;13;Arizul;1,73;2021;2020-2021;16.027;Pasa;Camino Truncado 13 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;13;Arizul;1,73;2022;2021-2022;14.683;Pasa;Camino Truncado 13 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;13;Arizul;1,73;2023;2022-2023;8.923;Pasa;Camino Truncado 13 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;13;Arizul;1,73;2024;2023-2024;13.622;Pasa;Camino Truncado 13 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;20;Flame;1,473;2025;2024-2025;48.780;Uva;Camino Truncado 20 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;15;Arizul;3,44;2013;2012-2013;27.663;Pasa;Camino Truncado 15 2013
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;15;Arizul;3,44;2014;2013-2014;32.485;Pasa;Camino Truncado 15 2014
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;15;Arizul;3,44;2015;2014-2015;15.758;Pasa;Camino Truncado 15 2015
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;15;Arizul;3,44;2017;2016-2017;36.876;Pasa;Camino Truncado 15 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;15;Arizul;3,44;2018;2017-2018;33.844;Pasa;Camino Truncado 15 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;15;Arizul;3,44;2019;2018-2019;34.338;Pasa;Camino Truncado 15 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;15;Arizul;3,44;2020;2019-2020;17.370;Pasa;Camino Truncado 15 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;15;Arizul;3,44;2021;2020-2021;23.718;Pasa;Camino Truncado 15 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;15;Arizul;3,44;2022;2021-2022;22.504;Pasa;Camino Truncado 15 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;15;Arizul;3,44;2023;2022-2023;10.729;Pasa;Camino Truncado 15 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;15;Arizul;3,44;2024;2023-2024;29.613;Pasa;Camino Truncado 15 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;20;Flame;1,473;2025;2024-2025;14.238;Pasa;Camino Truncado 20 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;17;Arizul;3,25;2013;2012-2013;15.050;Pasa;Camino Truncado 17 2013
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;17;Arizul;3,25;2014;2013-2014;13.068;Pasa;Camino Truncado 17 2014
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;17;Arizul;3,25;2015;2014-2015;18.170;Pasa;Camino Truncado 17 2015
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;17;Arizul;3,25;2016;2015-2016;13.603;Pasa;Camino Truncado 17 2016
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;17;Arizul;3,25;2017;2016-2017;17.107;Pasa;Camino Truncado 17 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;17;Arizul;3,25;2018;2017-2018;24.544;Pasa;Camino Truncado 17 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;17;Arizul;3,25;2019;2018-2019;25.818;Pasa;Camino Truncado 17 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;17;Arizul;3,25;2020;2019-2020;19.367;Pasa;Camino Truncado 17 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;17;Arizul;3,25;2021;2020-2021;11.727;Pasa;Camino Truncado 17 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;17;Arizul;3,25;2022;2021-2022;19.574;Pasa;Camino Truncado 17 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;17;Arizul;3,25;2023;2022-2023;8.365;Pasa;Camino Truncado 17 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;17;Arizul;3,25;2024;2023-2024;18.568;Pasa;Camino Truncado 17 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;21;Flame;2,64;2025;2024-2025;85.855;Uva;Camino Truncado 21 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;18;Arizul;2,05;2017;2016-2017;2.940;Pasa;Camino Truncado 18 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;18;Arizul;2,05;2018;2017-2018;9.050;Pasa;Camino Truncado 18 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;18;Arizul;2,05;2019;2018-2019;16.636;Pasa;Camino Truncado 18 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;18;Arizul;2,05;2020;2019-2020;14.962;Pasa;Camino Truncado 18 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;18;Arizul;2,05;2021;2020-2021;23.060;Pasa;Camino Truncado 18 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;18;Arizul;2,05;2022;2021-2022;4.135;Pasa;Camino Truncado 18 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;18;Arizul;2,05;2023;2022-2023;12.633;Pasa;Camino Truncado 18 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;18;Arizul;2,05;2024;2023-2024;20.362;Pasa;Camino Truncado 18 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;21;Flame;2,64;2025;2024-2025;25.886;Pasa;Camino Truncado 21 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2017;2016-2017;485;Pasa;Camino Truncado 19 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2018;2017-2018;1.643;Pasa;Camino Truncado 19 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2019;2018-2019;4.011;Pasa;Camino Truncado 19 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2020;2019-2020;4.883;Pasa;Camino Truncado 19 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2021;2020-2021;6.596;Pasa;Camino Truncado 19 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2022;2021-2022;2.907;Pasa;Camino Truncado 19 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2023;2022-2023;5.781;Pasa;Camino Truncado 19 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;19;Arizul;1,298;2024;2023-2024;9.975;Pasa;Camino Truncado 19 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;22;Fiesta;2,82;2025;2024-2025;156.437;Uva;Camino Truncado 22 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;52;Arizul;2;2017;2016-2017;5.930;Pasa;Camino Truncado 52 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;52;Arizul;2;2018;2017-2018;13.782;Pasa;Camino Truncado 52 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;52;Arizul;2;2019;2018-2019;37.691;Pasa;Camino Truncado 52 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;52;Arizul;2;2020;2019-2020;16.267;Pasa;Camino Truncado 52 2020
